sentence_id	paragraph_id	chapter_id	sentences
1484	436	6	Daar ik evenwel nu eenmaal aan 't beschryven ben, wil ik u zeggen dat mevrouw Havelaar niet schoon was, dat zy echter in blik en spraak iets zeer lieftalligs bezat, en door de gemakkelyke ongedwongenheid van haar manieren het onmiskenbaar teeken gaf, dat zy in de wereld was geweest, en in de hoogere klassen der maatschappy te-huis behoorde.
1485	436	6	Zy had niet dat styve en onbehagelyke van 't burgerlyk fatsoen dat, om voor ”gedistingeerd“ doortegaan, zich en anderen meent te moeten plagen met gêne, en ze hechtte dan ook niet aan veel uiterlyks wat voor sommige andere vrouwen waarde schynt te hebben.
1486	436	6	Ook in haar kleeding was zy een voorbeeld van eenvoudigheid.
1487	436	6	Een wit baadjoe van moesselien, met blauwe cordelière - ik geloof dat men in Europa zulk een kleedingstuk peignoir noemen zou - was haar reiskleed.
1488	436	6	Om den hals had zy een dun zyden koordje, waaraan twee kleine medaljons, die ge echter niet te zien kreegt, daar ze verscholen waren in de plooien voor hare borst.
1489	436	6	Overigens, de haren à la chinoise, en een kransje melatti in den kondeh... ziedaar al haar toilet.
1490	437	6	Ik zeide dat ze niet schoon was, en toch wilde ik niet gaarne dat ge haar voor het tegendeel hieldt.
1491	437	6	Ik hoop dat ge haar schoon vinden zult, zoodra ik gelegenheid zal hebben haar voortestellen, gloeiend van verontwaardiging over wat zy de ”miskenning van 't genie“ noemde, als haar aangebeden Max in 't spel was, of wanneer haar een denkbeeld bezielde, dat in-verband stond met het welzyn van haar kind.
1492	437	6	Te dikwyls reeds is er gezegd dat het gelaat de spiegel der ziel is, om nog prys te stellen op de portretwaarde van een onbewegelyk gezicht, dat niets heeft aftespiegelen omdat er geen ziel in weerschynt.
1493	437	6	Welnu, zy had een schoone ziel, en wel moest men blind zyn, om niet ook haar gelaat voor schoon te houden als die ziel daarop te lezen stond.
1494	438	6	Havelaar was een man van vyf-en-dertig jaren.
1495	438	6	Hy was slank, en vlug in zyn bewegingen.
1496	438	6	Buiten zyn korte en bewegelyke bovenlip, en zyn groote flauw-blauwe oogen die, als hy in kalme stemming was, iets droomerigs hadden, maar vuur schoten als een groot denkbeeld
1497	438	6	hem beheerschte, viel er in zyn voorkomen niets
1498	438	6	byzonders optemerken.
1499	438	6	Zyn blonde haren hingen sluik langs de slapen, en ik begryp zeer goed dat weinigen, hem voor 't eerst ziende, op het denkbeeld komen zouden iemand voor zich te hebben, die wat hoofd en hart beide aangaat tot de zeldzaamheden behoorde.
1500	438	6	Hy was een ”vat vol tegenstrydigheids.
1501	438	6	“ Scherp als een vlym, en zacht als een meisje, voelde hyzelf altyd het eerst de wonde die zyn bittere woorden geslagen hadden, en hy leed daaronder meer dan de gekwetste.
1502	438	6	Hy was vlug van begrip, vatte terstond
1503	438	6	het hoogste, het ingewikkeldste, speelde gaarne met de oplossing van moeielyke vragen, had daarvoor alle moeite, alle studie, alle inspanning veil... en dikwyls toch begreep hy de eenvoudigste zaak niet, die een kind hem had kunnen uitleggen.
1504	438	6	Vol liefde voor waarheid en recht, verwaarloosde hy menigmaal zyn eenvoudigste naastbyliggende verplichtingen, om een onrecht te herstellen dat hooger of verder of dieper lag, en dat door de vermoedelyk grootere inspanning van den stryd hem meer aanlokte.
1505	438	6	Hy was ridderlyk en moedig, maar verspilde, als die andere Don Quichot, zyn dapperheid dikwyls op een windmolen.
1506	438	6	Hy gloeide van onverzadelyke eerzucht die hem alle gewone onderscheiding in 't maatschappelyk leven, als nietig deed voorkomen, en toch stelde hy zyn grootst geluk in een kalm huiselyk vergeten leven.
1507	438	6	Dichter in den hoogsten zin van 't woord, droomde hy zich zonnestelsels by een vonk, bevolkte die met schepsels van zyn maaksel, voelde zich heer van een wereld die hyzelf had in 't leven geroepen... en kon toch zeer goed terstond daarop zonder de minste droomery een gesprek voeren over den prys van de ryst, de regels der taal, of de oekonomische voordeelen eener egyptische hoenderbroeiery.
1508	438	6	Geen wetenschap was hem geheel vreemd.
1509	438	6	Hem ahnde wat hy niet wist, en hy bezat in hooge mate de gaaf om 't weinige dat hy wist - ieder weet weinig, en hy, misschien meer wetende dan sommige anderen, maakte op dezen regel geen uitzondering - om dat weinige aantewenden op een wys die de maat zyner kennis vermenigvuldigde.
1510	438	6	Hy was stipt en ordelyk, en daarby buitengewoon geduldig, doch juist omdat stiptheid, orde en geduld hem moeielyk vielen, daar zyn geest iets wilds had.
1511	438	6	Hy was langzaam en omzichtig in 't beoordeelen van zaken, hoewel dit niet zoo scheen aan wie hem zoo haastig zyn slotsommen hoorden uiten.
1512	438	6	Zyn indrukken waren te levendig, dan dat men ze voor duurzaam houden durfde, en toch bewees hy dikwyls dat ze duurzaam waren.
1513	438	6	Al wat groot en verheven was, lokte hem aan, en tegelyker-tyd was hy onnoozel en naïf als een kind.
1514	438	6	Hy was eerlyk, vooral waar eerlykheid in 't grootmoedige overging, en zou honderden die hy schuldig was, onbetaald laten omdat hy duizenden had weggeschonken.
1515	438	6	Hy was geestig en onderhoudend wanneer hy gevoelde dat zyn geest begrepen werd, maar anders stug en teruggetrokken.
1516	438	6	Hartelyk voor zyn vrienden, maakte hy - wat te snel soms - zyn vriend van al wat leed.
1517	438	6	Hy was gevoelig voor liefde en aanhankelykheid... trouw aan zyn gegeven woord... zwak in kleinigheden, maar standvastig tot hoofdigheid toe, waar 't hem de moeite waard scheen karakter te toonen... nederig en welwillend voor wie zyn geestelyk overwicht erkenden, doch lastig wanneer men poogde zich daartegen te verzetten... rondborstig uit trots, en by vlagen achterhoudend, waar hy vreesde dat men zyn oprechtheid zou aanzien voor onverstand... evenzeer vatbaar voor zinnelyk als voor geestelyk genot ... beschroomd en slecht bespraakt waar hy meende niet begrepen te worden, maar welsprekend als hy gevoelde dat zyn woorden op willigen bodem vielen... traag als hy niet werd aangespoord door eenigen prikkel die voortkwam uit zyn eigen ziel, maar yverig, vurig, en doortastend waar dit wel het geval was... voorts, vriendelyk, beschaafd in zyn manieren, en onberispelyk van gedrag: ziedaar nagenoeg Havelaar!
1518	439	6	Ik zeg: nagenoeg.
1519	439	6	Want indien reeds alle bepalingen moeyelyk zyn, geldt dit vooral van de beschryving van een persoon die zeer ver van den dagelykschen grondvorm afwykt.
1520	439	6	Het zal dan ook wel hierom wezen, dat romandichters hun helden gewoonlyk tot duivels of engelen maken.
1521	439	6	Zwart of wit laat zich gemakkelyk schilderen, maar moeielyker is 't juist weergeven van schakeeringen die daartusschen liggen, wanneer men aan waarheid gebonden is en dus noch te donker noch te licht mag kleuren.
1522	439	6	Ik gevoel dat de schets die ik van Havelaar trachtte te geven, hoogst onvolkomen is.
1523	439	6	De bouwstoffen die voor me liggen, zyn van zoo uiteenloopenden aard, dat ze my door overmaat van rykdom in myn oordeel belemmeren, en ik zal dus wellicht daarop, onder het ontwikkelen der gebeurtenissen die ik wensch meetedeelen, ter-aanvulling terugkomen.
1524	439	6	Dit is zeker, hy was een ongewoon mensch, en wel de moeite van 't bestudeeren waardig.
1525	439	6	Ik bemerk nu reeds dat ik verzuimd heb als een zyner hoofdtrekken optegeven, dat hy de belachelyke en de ernstige zyde der dingen met dezelfde snelheid en te-gelykertyd opvatte, aan welke eigenschap zyn wyze van spreken, zonder dat hyzelf dit wist, een soort van humor ontleende, die zyn toehoorders gedurig in twyfel bracht, of ze getroffen waren door 't diep gevoel dat in zyn woorden heerschte, of dat ze te lachen hadden over de koddigheid die op-eenmaal den ernst daarvan afbrak.
1526	440	6	Opmerkelyk was 't dat zyn voorkomen, en zelfs zyn aandoeningen, zoo weinig sporen droegen van zyn doorgebracht leven.
1527	440	6	Het roemen op ondervinding is een belachelyke gemeenplaats geworden.
1528	440	6	Er zyn lieden die vyftig of zestig jaren lang meedreven met het stroompje, waarin ze beweren te zwemmen, en die van al dien tyd weinig anders zouden kunnen verhalen dan dat ze verhuisd zyn van de A-gracht naar de B-straat.
1529	440	6	Niets is gewoner dan op ervaring te hooren bogen, juist door hen die hun gryze haren zoo gemakkelyk verkregen.
1530	440	6	Anderen weer meenen hun aanspraken op ondervinding te mogen gronden op werkelyk ondergane lotwisseling, zonder dat echter uit iets blykt dat ze door die veranderingen werden aangegrepen in hun zieleleven.
1531	440	6	Ik kan me voorstellen dat het bywonen, of ondergaan zelfs, van gewichtige gebeurtenissen weinig of geen invloed heeft op zeker soort van gemoederen, die niet zyn toegerust met de vatbaarheid om indrukken optevangen en te verwerken.
1532	440	6	Wie hieraan twyfelt, vrage zich af of men ondervinding zou mogen toekennen aan al de bewoners van Frankryk, die veertig of vyftig jaren oud waren in 1815?
1533	440	6	En zy allen waren toch personen die 't belangryk drama dat in 1789 aanving, hadden zien opvoeren
1534	440	6	niet alleen, maar die zelfs in meer of min gewichtige rol, dat drama hadden meegespeeld.
1535	441	6	En, omgekeerd, hoe velen ondergaan een reeks van aandoeningen, zonder dat de uiterlyke omstandigheden hiertoe schenen aanleiding te geven.
1536	441	6	Men denke aan de Crusoë-romans, aan Silvio Pellico's gevangenschap, aan 't allerliefste Picciola van Saintine, aan den stryd in de borst eener ”oude vryster“ die haar geheel leven door, één liefde koesterde, zonder ooit door een enkel woord te verraden wat er omging in haar hart, aan de aandoeningen van den menschenvriend die, zonder uiterlyk in den loop der gebeurtenissen betrokken te zyn, vurig belang stelt in 't welzyn van medeburger of medemensch.
1537	441	6	Men stelle zich voor, hoe hy beurtelings hoopt en vreest, hoe hy elke verandering gadeslaat, zich opwindt voor een schoon denkbeeld, en gloeit van verontwaardiging, als hy het ziet wegdringen en vertrappen door de velen die, voor een oogenblik althans, sterker waren dan schoone denkbeelden.
1538	441	6	Men denke aan den wysgeer die van uit zyn cel aan 't volk tracht te leeren
1539	441	6	wat waarheid is, als hy bemerken moet dat zyn stem overschreeuwd wordt door piëtistische huichelary of gewinzoekende kwakzalvers.
1540	441	6	Men stelle zich Sokrates voor - niet als hy den gifbeker ledigt, want ik bedoel hier de ondervinding van 't gemoed, en niet die welke rechtstreeks door uiterlyke omstandigheden veroorzaakt wordt - hoe bitter bedroefd zyn ziel moet geweest zyn, toen hy die 't goede en ware zocht, zich hoorde noemen
1541	441	6	een bederver der jeugd en een verachter der goden.
1542	442	6	Of beter nog:
1543	442	6	men denke aan Jezus, waar hy zoo treurig staart op Jeruzalem, en zich beklaagt ”dat het niet gewild heeft.
1544	443	6	Zulk een kreet van smart - vóór gifbeker of kruishout - vloeit niet uit een ongedeerd hart.
1545	443	6	Dáár moet geleden zyn, veel geleden, daar is ondervonden !
1546	444	6	Deze tirade is me ontsnapt...
1547	444	6	ze staat er nu eenmaal, en blyve.
1548	444	6	Havelaar had veel ondervonden.
1549	444	6	Wilt ge iets dat opweegt tegen de verhuizing van de A-gracht!
1550	444	6	Hy had schipbreuk geleden, meer dan eens.
1551	444	6	Hy had brand, oproer, sluikmoord, oorlog, duëllen, weelde, armoede, honger, cholera, liefde en ”liefden
1552	444	6	“ in zyn dagboek staan.
1553	444	6	Hy had vele landen bezocht, en omgang gehad met lieden van allerlei ras en stand, zeden, vooroordelen, godsdienst en gelaatskleur.
1554	445	6	Wat dus de levensomstandigheden aangaat, kon hy veel ondervonden hebben.
1555	445	6	En dat hy werkelyk veel ondervonden hàd, dat hy 't leven niet was doorgegaan zonder de indrukken optevangen die 't hem zoo ruimschoots aanbood, daarvoor moge ons de vlugheid van zyn geest borg wezen, en de ontvankelykheid van zyn gemoed.
1556	446	6	Dit nu wekte verwondering van allen die wisten of gissen konden hoeveel hy had bygewoond en geleden, dat hiervan zoo weinig op zyn gelaat te lezen was.
1557	446	6	Wel sprak er uit zyn trekken iets als vermoeienis, doch dit deed eer denken aan vroegrype jeugd dan aan naderenden ouderdom.
1558	446	6	En naderende ouderdom had het toch moeten zyn, want in Indiën is de man van vyfendertig jaar niet jong meer.
1559	447	6	Ook zyn aandoeningen, zeide ik, waren jong gebleven.
1560	447	6	Hy kon spelen met een kind, en als een kind, en meermalen klaagde hy dat ”kleine Max“ nog te jong was om vliegers optelaten, omdat hy ”de groote Max“ daarvan zoveel hield.
1561	447	6	Met jongens sprong hy ”haasjen-over“ en hy teekende heel gaarne een patroon voor 't borduurwerk van de meisjes.
1562	447	6	Zelfs nam hy dezen meermalen de naald uit de hand, en vermaakte zich met dat werk, ofschoon hy dikwyls zei dat ze wel wat beters konden dan dat ”machinale steken tellen.
1563	447	6	By jongelieden van achttien jaren was hy een jong student, die gaarne zyn Patriam canimus zong, of Gaudeamus igitur ... ja, ik ben niet geheel zeker, dat hy niet nog zeer kort geleden, toen hy met verlof te Amsterdam was, een uithangbord heeft afgebroken, dat hem niet behaagde omdat er een neger op geschilderd was, geboeid aan de voeten van een Europeaan met een lange pyp in den mond, en waaronder natuurlyk te lezen stond:
1564	447	6	de rookende jonge koopman.
1565	448	6	De baboe die hy uit den wagen had geholpen, geleek op alle baboes in Indie, als ze oud zyn.
1566	448	6	Wanneer ge deze soort van bedienden kent, behoef ik u niet te zeggen hoe zy er uitzag.
1567	448	6	En als gy ze niet kent, kan ik het u niet zeggen.
1568	448	6	Dit alleen onderscheidde haar van andere kindermeiden in Indie, dat ze zeer weinig te doen had.
1569	448	6	Want mevrouw Havelaar was een voorbeeld van zorg voor haar kind, en wat er voor of met de kleine Max te doen viel, deed zyzelf, tot groote verwondering van veel andere dames, die niet goedkeurden dat men zich maakte tot ”slavin van zyn kinderen.
1570	449	7	De resident van Bantam stelde den Regent en den kontroleur aan den nieuwen
1571	449	7	adsistent-resident voor.
1572	449	7	Havelaar begroette beide beambten hoffelyk.
1573	449	7	Den kontroleur - er is altyd iets pynlyks in de ontmoeting van een nieuwen chef - zette hy door eenige vriendelyke woorden op zyn gemak, als wilde hy terstond reeds een soort van gemeenzaamheid invoeren, die 't verkeer zou gemakkelyk maken.
1574	449	7	Met den Regent was zyn ontmoeting zooals dit behoorde met een persoon die den gouden pajong voert maar die te-gelykertyd zyn ”jonger broeder“ wezen zou.
1575	449	7	Met deftige minzaamheid berispte hy hem over zyn te vurigen dienstyver, die in zùlk een weder hem tot aan de grenzen zyner afdeeling gevoerd had, 'tgeen dan ook de Regent, strikt genomen volgens de regelen der etikette, niet had behoeven te doen.
1576	450	7	- Waarlyk, mynheer de Adhipatti, ik ben boos
1577	450	7	op u
1578	450	7	dat ge u zooveel moeite gegeven hebt om-mynentwil!
1579	450	7	Ik dacht u eerst te Rangkas-Betoeng aantetreffen.
1580	451	7	- Ik wenschte den heer adsistent-resident zoo spoedig mogelyk te zien om vriendschap te sluiten, zei de Adhipatti.
1581	452	7	- Zeker, zeker, ik voel me zeer vereerd!
1582	452	7	Maar ik zie niet gaarne iemand van uw rang en uw jaren zich al te veel inspannen.
1583	452	7	En te-paard nogal!
1584	453	7	- Ja, mynheer de adsistent-resident!
1585	453	7	Waar de dienst me roept, ben ik nog altyd vlug en sterk.
1586	454	7	- Dit is te veel van uzelf gevergd!
1587	454	7	Niet waar, resident?
1588	455	7	- De heer Adhipatti.
1589	455	7	Is.
1590	455	7	Zeer.
1591	456	7	- Goed, maar er is een grens.
1592	457	7	- Yverig, sleepte de resident achterna.
